sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-2,mglcs_2_200_2_7.txt,2000,h1,152,4.2846,True
sigma-2,mglcs_2_200_2_7.txt,2000,h2,155,6.2064,True
sigma-2,mglcs_2_200_2_7.txt,2000,h3,144,3.7295,True
sigma-2,mglcs_2_200_2_7.txt,2000,h4,143,3.9255,True
sigma-2,mglcs_2_200_2_7.txt,2000,h5,155,6.9121,True
sigma-2,mglcs_2_200_2_7.txt,2000,h6,154,4.0376,True
sigma-2,mglcs_2_200_2_7.txt,2000,h7,154,4.4274,True
sigma-2,mglcs_2_200_2_7.txt,2000,h8,148,4.7993,True
sigma-2,mglcs_2_200_2_8.txt,2000,h1,130,5.6385,True
sigma-2,mglcs_2_200_2_8.txt,2000,h2,138,5.5231,True
sigma-2,mglcs_2_200_2_8.txt,2000,h3,131,5.3574,True
sigma-2,mglcs_2_200_2_8.txt,2000,h4,124,5.4280,True
sigma-2,mglcs_2_200_2_8.txt,2000,h5,138,9.1481,True
sigma-2,mglcs_2_200_2_8.txt,2000,h6,106,5.0763,True
sigma-2,mglcs_2_200_2_8.txt,2000,h7,138,5.5945,True
sigma-2,mglcs_2_200_2_8.txt,2000,h8,68,3.3369,True
sigma-2,mglcs_2_200_2_9.txt,2000,h1,130,3.9936,True
sigma-2,mglcs_2_200_2_9.txt,2000,h2,86,3.9692,True
sigma-2,mglcs_2_200_2_9.txt,2000,h3,117,4.2169,True
sigma-2,mglcs_2_200_2_9.txt,2000,h4,88,3.8104,True
sigma-2,mglcs_2_200_2_9.txt,2000,h5,88,6.0403,True
sigma-2,mglcs_2_200_2_9.txt,2000,h6,88,3.9070,True
sigma-2,mglcs_2_200_2_9.txt,2000,h7,88,3.9183,True
sigma-2,mglcs_2_200_2_9.txt,2000,h8,85,3.9026,True
sigma-2,mglcs_2_50_2_0.txt,2000,h1,24,0.0009,True
sigma-2,mglcs_2_50_2_0.txt,2000,h2,24,0.0013,True
sigma-2,mglcs_2_50_2_0.txt,2000,h3,24,0.0009,True
sigma-2,mglcs_2_50_2_0.txt,2000,h4,24,0.0010,True
sigma-2,mglcs_2_50_2_0.txt,2000,h5,24,0.0015,True
sigma-2,mglcs_2_50_2_0.txt,2000,h6,24,0.0008,True
sigma-2,mglcs_2_50_2_0.txt,2000,h7,24,0.0010,True
sigma-2,mglcs_2_50_2_0.txt,2000,h8,24,0.0017,True
sigma-2,mglcs_2_50_2_1.txt,2000,h1,36,0.0451,True
sigma-2,mglcs_2_50_2_1.txt,2000,h2,36,0.0521,True
sigma-2,mglcs_2_50_2_1.txt,2000,h3,36,0.0553,True
sigma-2,mglcs_2_50_2_1.txt,2000,h4,36,0.0516,True
sigma-2,mglcs_2_50_2_1.txt,2000,h5,36,0.0807,True
sigma-2,mglcs_2_50_2_1.txt,2000,h6,36,0.0485,True
sigma-2,mglcs_2_50_2_1.txt,2000,h7,36,0.0529,True
sigma-2,mglcs_2_50_2_1.txt,2000,h8,36,0.0603,True
sigma-2,mglcs_2_50_2_2.txt,2000,h1,36,0.0108,True
sigma-2,mglcs_2_50_2_2.txt,2000,h2,36,0.0115,True
sigma-2,mglcs_2_50_2_2.txt,2000,h3,36,0.0125,True
sigma-2,mglcs_2_50_2_2.txt,2000,h4,36,0.0120,True
sigma-2,mglcs_2_50_2_2.txt,2000,h5,36,0.0182,True
sigma-2,mglcs_2_50_2_2.txt,2000,h6,36,0.0117,True
sigma-2,mglcs_2_50_2_2.txt,2000,h7,36,0.0120,True
sigma-2,mglcs_2_50_2_2.txt,2000,h8,36,0.0161,True
sigma-2,mglcs_2_50_2_3.txt,2000,h1,38,0.0119,True
sigma-2,mglcs_2_50_2_3.txt,2000,h2,38,0.0069,True
sigma-2,mglcs_2_50_2_3.txt,2000,h3,38,0.0069,True
sigma-2,mglcs_2_50_2_3.txt,2000,h4,38,0.0071,True
sigma-2,mglcs_2_50_2_3.txt,2000,h5,38,0.0110,True
sigma-2,mglcs_2_50_2_3.txt,2000,h6,38,0.0066,True
sigma-2,mglcs_2_50_2_3.txt,2000,h7,38,0.0086,True
sigma-2,mglcs_2_50_2_3.txt,2000,h8,38,0.0087,True
sigma-2,mglcs_2_50_2_4.txt,2000,h1,37,0.0016,True
sigma-2,mglcs_2_50_2_4.txt,2000,h2,37,0.0017,True
sigma-2,mglcs_2_50_2_4.txt,2000,h3,37,0.0018,True
sigma-2,mglcs_2_50_2_4.txt,2000,h4,37,0.0017,True
sigma-2,mglcs_2_50_2_4.txt,2000,h5,37,0.0026,True
sigma-2,mglcs_2_50_2_4.txt,2000,h6,37,0.0016,True
sigma-2,mglcs_2_50_2_4.txt,2000,h7,37,0.0017,True
sigma-2,mglcs_2_50_2_4.txt,2000,h8,37,0.0026,True
sigma-2,mglcs_2_50_2_5.txt,2000,h1,36,0.0067,True
sigma-2,mglcs_2_50_2_5.txt,2000,h2,36,0.0077,True
sigma-2,mglcs_2_50_2_5.txt,2000,h3,36,0.0071,True
sigma-2,mglcs_2_50_2_5.txt,2000,h4,36,0.0072,True
sigma-2,mglcs_2_50_2_5.txt,2000,h5,36,0.0124,True
sigma-2,mglcs_2_50_2_5.txt,2000,h6,36,0.0069,True
sigma-2,mglcs_2_50_2_5.txt,2000,h7,36,0.0075,True
sigma-2,mglcs_2_50_2_5.txt,2000,h8,36,0.0089,True
sigma-2,mglcs_2_50_2_6.txt,2000,h1,38,0.0118,True
sigma-2,mglcs_2_50_2_6.txt,2000,h2,38,0.0135,True
sigma-2,mglcs_2_50_2_6.txt,2000,h3,38,0.0117,True
sigma-2,mglcs_2_50_2_6.txt,2000,h4,38,0.0140,True
sigma-2,mglcs_2_50_2_6.txt,2000,h5,38,0.0192,True
sigma-2,mglcs_2_50_2_6.txt,2000,h6,38,0.0130,True
sigma-2,mglcs_2_50_2_6.txt,2000,h7,38,0.0141,True
sigma-2,mglcs_2_50_2_6.txt,2000,h8,38,0.0147,True
sigma-2,mglcs_2_50_2_7.txt,2000,h1,38,0.0067,True
sigma-2,mglcs_2_50_2_7.txt,2000,h2,38,0.0072,True
sigma-2,mglcs_2_50_2_7.txt,2000,h3,38,0.0073,True
sigma-2,mglcs_2_50_2_7.txt,2000,h4,38,0.0074,True
sigma-2,mglcs_2_50_2_7.txt,2000,h5,38,0.0114,True
sigma-2,mglcs_2_50_2_7.txt,2000,h6,38,0.0068,True
sigma-2,mglcs_2_50_2_7.txt,2000,h7,38,0.0075,True
sigma-2,mglcs_2_50_2_7.txt,2000,h8,38,0.0097,True
sigma-2,mglcs_2_50_2_8.txt,2000,h1,20,0.0023,True
sigma-2,mglcs_2_50_2_8.txt,2000,h2,20,0.0025,True
sigma-2,mglcs_2_50_2_8.txt,2000,h3,20,0.0025,True
sigma-2,mglcs_2_50_2_8.txt,2000,h4,20,0.0026,True
sigma-2,mglcs_2_50_2_8.txt,2000,h5,20,0.0040,True
sigma-2,mglcs_2_50_2_8.txt,2000,h6,20,0.0024,True
sigma-2,mglcs_2_50_2_8.txt,2000,h7,20,0.0026,True
sigma-2,mglcs_2_50_2_8.txt,2000,h8,20,0.0039,True
sigma-2,mglcs_2_50_2_9.txt,2000,h1,38,0.0352,True
sigma-2,mglcs_2_50_2_9.txt,2000,h2,38,0.0394,True
sigma-2,mglcs_2_50_2_9.txt,2000,h3,38,0.0389,True
sigma-2,mglcs_2_50_2_9.txt,2000,h4,38,0.0405,True
sigma-2,mglcs_2_50_2_9.txt,2000,h5,38,0.0646,True
sigma-2,mglcs_2_50_2_9.txt,2000,h6,38,0.0381,True
sigma-2,mglcs_2_50_2_9.txt,2000,h7,38,0.0421,True
sigma-2,mglcs_2_50_2_9.txt,2000,h8,38,0.0479,True
sigma-2,mglcs_3_100_2_0.txt,2000,h1,37,0.0351,True
sigma-2,mglcs_3_100_2_0.txt,2000,h2,37,0.0367,True
sigma-2,mglcs_3_100_2_0.txt,2000,h3,37,0.0353,True
sigma-2,mglcs_3_100_2_0.txt,2000,h4,37,0.0363,True
sigma-2,mglcs_3_100_2_0.txt,2000,h5,37,0.0545,True
sigma-2,mglcs_3_100_2_0.txt,2000,h6,37,0.0351,True
sigma-2,mglcs_3_100_2_0.txt,2000,h7,37,0.0378,True
sigma-2,mglcs_3_100_2_0.txt,2000,h8,37,0.0465,True
sigma-2,mglcs_3_100_2_1.txt,2000,h1,42,0.0407,True
sigma-2,mglcs_3_100_2_1.txt,2000,h2,32,0.0772,True
sigma-2,mglcs_3_100_2_1.txt,2000,h3,42,0.1751,True
sigma-2,mglcs_3_100_2_1.txt,2000,h4,42,0.0455,True
sigma-2,mglcs_3_100_2_1.txt,2000,h5,32,0.1257,True
sigma-2,mglcs_3_100_2_1.txt,2000,h6,42,0.0443,True
sigma-2,mglcs_3_100_2_1.txt,2000,h7,32,0.0824,True
sigma-2,mglcs_3_100_2_1.txt,2000,h8,42,0.1979,True
sigma-2,mglcs_3_100_2_2.txt,2000,h1,27,0.0208,True
sigma-2,mglcs_3_100_2_2.txt,2000,h2,27,0.0214,True
sigma-2,mglcs_3_100_2_2.txt,2000,h3,27,0.0204,True
sigma-2,mglcs_3_100_2_2.txt,2000,h4,27,0.0212,True
sigma-2,mglcs_3_100_2_2.txt,2000,h5,27,0.0322,True
sigma-2,mglcs_3_100_2_2.txt,2000,h6,27,0.0215,True
sigma-2,mglcs_3_100_2_2.txt,2000,h7,27,0.0215,True
sigma-2,mglcs_3_100_2_2.txt,2000,h8,27,0.0414,True
sigma-2,mglcs_3_100_2_3.txt,2000,h1,42,0.0924,True
sigma-2,mglcs_3_100_2_3.txt,2000,h2,42,0.0922,True
sigma-2,mglcs_3_100_2_3.txt,2000,h3,42,0.0921,True
sigma-2,mglcs_3_100_2_3.txt,2000,h4,42,0.0982,True
sigma-2,mglcs_3_100_2_3.txt,2000,h5,42,0.1360,True
sigma-2,mglcs_3_100_2_3.txt,2000,h6,42,0.0893,True
sigma-2,mglcs_3_100_2_3.txt,2000,h7,42,0.0997,True
sigma-2,mglcs_3_100_2_3.txt,2000,h8,42,0.1081,True
sigma-2,mglcs_3_100_2_4.txt,2000,h1,48,0.0352,True
sigma-2,mglcs_3_100_2_4.txt,2000,h2,48,0.0379,True
sigma-2,mglcs_3_100_2_4.txt,2000,h3,48,0.0405,True
sigma-2,mglcs_3_100_2_4.txt,2000,h4,48,0.0401,True
sigma-2,mglcs_3_100_2_4.txt,2000,h5,48,0.0580,True
sigma-2,mglcs_3_100_2_4.txt,2000,h6,48,0.0370,True
sigma-2,mglcs_3_100_2_4.txt,2000,h7,48,0.0398,True
sigma-2,mglcs_3_100_2_4.txt,2000,h8,48,0.0462,True
sigma-2,mglcs_3_100_2_5.txt,2000,h1,30,0.0784,True
sigma-2,mglcs_3_100_2_5.txt,2000,h2,30,0.0841,True
sigma-2,mglcs_3_100_2_5.txt,2000,h3,30,0.0812,True
sigma-2,mglcs_3_100_2_5.txt,2000,h4,30,0.0862,True
sigma-2,mglcs_3_100_2_5.txt,2000,h5,30,0.1258,True
sigma-2,mglcs_3_100_2_5.txt,2000,h6,30,0.0774,True
sigma-2,mglcs_3_100_2_5.txt,2000,h7,30,0.0787,True
sigma-2,mglcs_3_100_2_5.txt,2000,h8,30,0.0891,True
sigma-2,mglcs_3_100_2_6.txt,2000,h1,57,0.3568,True
sigma-2,mglcs_3_100_2_6.txt,2000,h2,57,0.3659,True
sigma-2,mglcs_3_100_2_6.txt,2000,h3,57,0.5008,True
sigma-2,mglcs_3_100_2_6.txt,2000,h4,57,0.5060,True
sigma-2,mglcs_3_100_2_6.txt,2000,h5,57,0.5996,True
sigma-2,mglcs_3_100_2_6.txt,2000,h6,57,0.3724,True
sigma-2,mglcs_3_100_2_6.txt,2000,h7,57,0.4418,True
sigma-2,mglcs_3_100_2_6.txt,2000,h8,57,0.4579,True
sigma-2,mglcs_3_100_2_7.txt,2000,h1,35,0.0488,True
sigma-2,mglcs_3_100_2_7.txt,2000,h2,35,0.0456,True
sigma-2,mglcs_3_100_2_7.txt,2000,h3,41,0.0146,True
sigma-2,mglcs_3_100_2_7.txt,2000,h4,35,0.0450,True
sigma-2,mglcs_3_100_2_7.txt,2000,h5,35,0.0649,True
sigma-2,mglcs_3_100_2_7.txt,2000,h6,35,0.0405,True
sigma-2,mglcs_3_100_2_7.txt,2000,h7,35,0.0452,True
sigma-2,mglcs_3_100_2_7.txt,2000,h8,35,0.0609,True
sigma-2,mglcs_3_100_2_8.txt,2000,h1,26,0.0487,True
sigma-2,mglcs_3_100_2_8.txt,2000,h2,26,0.0500,True
sigma-2,mglcs_3_100_2_8.txt,2000,h3,26,0.0446,True
sigma-2,mglcs_3_100_2_8.txt,2000,h4,26,0.0494,True
sigma-2,mglcs_3_100_2_8.txt,2000,h5,26,0.0670,True
sigma-2,mglcs_3_100_2_8.txt,2000,h6,26,0.0406,True
sigma-2,mglcs_3_100_2_8.txt,2000,h7,26,0.0457,True
sigma-2,mglcs_3_100_2_8.txt,2000,h8,26,0.0557,True
sigma-2,mglcs_3_100_2_9.txt,2000,h1,42,0.0720,True
sigma-2,mglcs_3_100_2_9.txt,2000,h2,42,0.0886,True
sigma-2,mglcs_3_100_2_9.txt,2000,h3,42,0.0909,True
sigma-2,mglcs_3_100_2_9.txt,2000,h4,42,0.0937,True
sigma-2,mglcs_3_100_2_9.txt,2000,h5,42,0.2560,True
sigma-2,mglcs_3_100_2_9.txt,2000,h6,42,0.0811,True
sigma-2,mglcs_3_100_2_9.txt,2000,h7,42,0.0896,True
sigma-2,mglcs_3_100_2_9.txt,2000,h8,42,0.1156,True
sigma-2,mglcs_3_200_2_0.txt,2000,h1,96,2.2492,True
sigma-2,mglcs_3_200_2_0.txt,2000,h2,70,2.3023,True
sigma-2,mglcs_3_200_2_0.txt,2000,h3,77,2.1698,True
sigma-2,mglcs_3_200_2_0.txt,2000,h4,95,2.2551,True
sigma-2,mglcs_3_200_2_0.txt,2000,h5,70,3.4881,True
sigma-2,mglcs_3_200_2_0.txt,2000,h6,68,2.2550,True
sigma-2,mglcs_3_200_2_0.txt,2000,h7,70,2.4307,True
sigma-2,mglcs_3_200_2_0.txt,2000,h8,63,2.3206,True
sigma-2,mglcs_3_200_2_1.txt,2000,h1,85,0.7946,True
sigma-2,mglcs_3_200_2_1.txt,2000,h2,85,1.0197,True
sigma-2,mglcs_3_200_2_1.txt,2000,h3,84,0.8464,True
sigma-2,mglcs_3_200_2_1.txt,2000,h4,71,0.7339,True
sigma-2,mglcs_3_200_2_1.txt,2000,h5,85,1.4930,True
sigma-2,mglcs_3_200_2_1.txt,2000,h6,84,0.8481,True
sigma-2,mglcs_3_200_2_1.txt,2000,h7,85,1.0011,True
sigma-2,mglcs_3_200_2_1.txt,2000,h8,85,0.8886,True
sigma-2,mglcs_3_200_2_2.txt,2000,h1,86,1.8548,True
sigma-2,mglcs_3_200_2_2.txt,2000,h2,88,2.2155,True
sigma-2,mglcs_3_200_2_2.txt,2000,h3,85,1.7914,True
sigma-2,mglcs_3_200_2_2.txt,2000,h4,85,2.0223,True
sigma-2,mglcs_3_200_2_2.txt,2000,h5,91,3.9106,True
sigma-2,mglcs_3_200_2_2.txt,2000,h6,46,0.4816,True
sigma-2,mglcs_3_200_2_2.txt,2000,h7,46,0.5511,True
sigma-2,mglcs_3_200_2_2.txt,2000,h8,37,0.4862,True
sigma-2,mglcs_3_200_2_3.txt,2000,h1,40,0.1246,True
sigma-2,mglcs_3_200_2_3.txt,2000,h2,40,0.1263,True
sigma-2,mglcs_3_200_2_3.txt,2000,h3,40,0.1294,True
sigma-2,mglcs_3_200_2_3.txt,2000,h4,40,0.1274,True
sigma-2,mglcs_3_200_2_3.txt,2000,h5,40,0.1854,True
sigma-2,mglcs_3_200_2_3.txt,2000,h6,40,0.1243,True
sigma-2,mglcs_3_200_2_3.txt,2000,h7,40,0.1282,True
sigma-2,mglcs_3_200_2_3.txt,2000,h8,40,0.1706,True
sigma-2,mglcs_3_200_2_4.txt,2000,h1,91,1.8077,True
sigma-2,mglcs_3_200_2_4.txt,2000,h2,87,1.9167,True
sigma-2,mglcs_3_200_2_4.txt,2000,h3,78,1.6882,True
sigma-2,mglcs_3_200_2_4.txt,2000,h4,83,1.6831,True
sigma-2,mglcs_3_200_2_4.txt,2000,h5,87,2.9847,True
sigma-2,mglcs_3_200_2_4.txt,2000,h6,88,1.7588,True
sigma-2,mglcs_3_200_2_4.txt,2000,h7,87,1.8198,True
sigma-2,mglcs_3_200_2_4.txt,2000,h8,76,1.7940,True
sigma-2,mglcs_3_200_2_5.txt,2000,h1,31,0.0366,True
sigma-2,mglcs_3_200_2_5.txt,2000,h2,36,0.0312,True
sigma-2,mglcs_3_200_2_5.txt,2000,h3,31,0.0379,True
sigma-2,mglcs_3_200_2_5.txt,2000,h4,31,0.0366,True
sigma-2,mglcs_3_200_2_5.txt,2000,h5,31,0.0508,True
sigma-2,mglcs_3_200_2_5.txt,2000,h6,31,0.0188,True
sigma-2,mglcs_3_200_2_5.txt,2000,h7,31,0.0195,True
sigma-2,mglcs_3_200_2_5.txt,2000,h8,36,0.0736,True
sigma-2,mglcs_3_200_2_6.txt,2000,h1,24,0.0423,True
sigma-2,mglcs_3_200_2_6.txt,2000,h2,24,0.0388,True
sigma-2,mglcs_3_200_2_6.txt,2000,h3,24,0.0438,True
sigma-2,mglcs_3_200_2_6.txt,2000,h4,24,0.0429,True
sigma-2,mglcs_3_200_2_6.txt,2000,h5,24,0.0605,True
sigma-2,mglcs_3_200_2_6.txt,2000,h6,24,0.0459,True
sigma-2,mglcs_3_200_2_6.txt,2000,h7,24,0.0453,True
sigma-2,mglcs_3_200_2_6.txt,2000,h8,24,0.0917,True
sigma-2,mglcs_3_200_2_7.txt,2000,h1,42,0.0212,True
sigma-2,mglcs_3_200_2_7.txt,2000,h2,27,0.1433,True
sigma-2,mglcs_3_200_2_7.txt,2000,h3,42,0.0232,True
sigma-2,mglcs_3_200_2_7.txt,2000,h4,42,0.0208,True
sigma-2,mglcs_3_200_2_7.txt,2000,h5,27,0.2198,True
sigma-2,mglcs_3_200_2_7.txt,2000,h6,27,0.1341,True
sigma-2,mglcs_3_200_2_7.txt,2000,h7,27,0.1379,True
sigma-2,mglcs_3_200_2_7.txt,2000,h8,27,0.1999,True
sigma-2,mglcs_3_200_2_8.txt,2000,h1,50,1.1508,True
sigma-2,mglcs_3_200_2_8.txt,2000,h2,50,1.1944,True
sigma-2,mglcs_3_200_2_8.txt,2000,h3,50,1.1721,True
sigma-2,mglcs_3_200_2_8.txt,2000,h4,50,1.2122,True
sigma-2,mglcs_3_200_2_8.txt,2000,h5,50,1.6746,True
sigma-2,mglcs_3_200_2_8.txt,2000,h6,50,1.1519,True
sigma-2,mglcs_3_200_2_8.txt,2000,h7,50,1.2089,True
sigma-2,mglcs_3_200_2_8.txt,2000,h8,50,1.2430,True
sigma-2,mglcs_3_200_2_9.txt,2000,h1,60,0.2243,True
sigma-2,mglcs_3_200_2_9.txt,2000,h2,76,1.1984,True
sigma-2,mglcs_3_200_2_9.txt,2000,h3,74,0.5219,True
sigma-2,mglcs_3_200_2_9.txt,2000,h4,60,0.2470,True
sigma-2,mglcs_3_200_2_9.txt,2000,h5,76,1.8899,True
sigma-2,mglcs_3_200_2_9.txt,2000,h6,60,0.2122,True
sigma-2,mglcs_3_200_2_9.txt,2000,h7,76,1.2173,True
sigma-2,mglcs_3_200_2_9.txt,2000,h8,73,0.5799,True
sigma-2,mglcs_3_50_2_0.txt,2000,h1,30,0.0223,True
sigma-2,mglcs_3_50_2_0.txt,2000,h2,30,0.0241,True
sigma-2,mglcs_3_50_2_0.txt,2000,h3,30,0.0241,True
sigma-2,mglcs_3_50_2_0.txt,2000,h4,30,0.0260,True
sigma-2,mglcs_3_50_2_0.txt,2000,h5,30,0.0369,True
sigma-2,mglcs_3_50_2_0.txt,2000,h6,30,0.0215,True
sigma-2,mglcs_3_50_2_0.txt,2000,h7,30,0.0237,True
sigma-2,mglcs_3_50_2_0.txt,2000,h8,30,0.0296,True
sigma-2,mglcs_3_50_2_1.txt,2000,h1,17,0.0027,True
sigma-2,mglcs_3_50_2_1.txt,2000,h2,17,0.0036,True
sigma-2,mglcs_3_50_2_1.txt,2000,h3,17,0.0037,True
sigma-2,mglcs_3_50_2_1.txt,2000,h4,17,0.0032,True
sigma-2,mglcs_3_50_2_1.txt,2000,h5,17,0.0048,True
sigma-2,mglcs_3_50_2_1.txt,2000,h6,17,0.0024,True
sigma-2,mglcs_3_50_2_1.txt,2000,h7,17,0.0025,True
sigma-2,mglcs_3_50_2_1.txt,2000,h8,17,0.0040,True
sigma-2,mglcs_3_50_2_2.txt,2000,h1,34,0.0838,True
sigma-2,mglcs_3_50_2_2.txt,2000,h2,34,0.0975,True
sigma-2,mglcs_3_50_2_2.txt,2000,h3,34,0.0907,True
sigma-2,mglcs_3_50_2_2.txt,2000,h4,34,0.0957,True
sigma-2,mglcs_3_50_2_2.txt,2000,h5,34,0.1465,True
sigma-2,mglcs_3_50_2_2.txt,2000,h6,34,0.0927,True
sigma-2,mglcs_3_50_2_2.txt,2000,h7,34,0.0969,True
sigma-2,mglcs_3_50_2_2.txt,2000,h8,34,0.1101,True
sigma-2,mglcs_3_50_2_3.txt,2000,h1,21,0.0026,True
sigma-2,mglcs_3_50_2_3.txt,2000,h2,21,0.0023,True
sigma-2,mglcs_3_50_2_3.txt,2000,h3,21,0.0023,True
sigma-2,mglcs_3_50_2_3.txt,2000,h4,21,0.0024,True
sigma-2,mglcs_3_50_2_3.txt,2000,h5,21,0.0042,True
sigma-2,mglcs_3_50_2_3.txt,2000,h6,21,0.0025,True
sigma-2,mglcs_3_50_2_3.txt,2000,h7,21,0.0025,True
sigma-2,mglcs_3_50_2_3.txt,2000,h8,21,0.0043,True
sigma-2,mglcs_3_50_2_4.txt,2000,h1,33,0.0190,True
sigma-2,mglcs_3_50_2_4.txt,2000,h2,33,0.0200,True
sigma-2,mglcs_3_50_2_4.txt,2000,h3,33,0.0203,True
sigma-2,mglcs_3_50_2_4.txt,2000,h4,33,0.0230,True
sigma-2,mglcs_3_50_2_4.txt,2000,h5,33,0.0325,True
sigma-2,mglcs_3_50_2_4.txt,2000,h6,33,0.0193,True
sigma-2,mglcs_3_50_2_4.txt,2000,h7,33,0.0214,True
sigma-2,mglcs_3_50_2_4.txt,2000,h8,33,0.0246,True
sigma-2,mglcs_3_50_2_5.txt,2000,h1,16,0.0025,True
sigma-2,mglcs_3_50_2_5.txt,2000,h2,16,0.0025,True
sigma-2,mglcs_3_50_2_5.txt,2000,h3,16,0.0025,True
sigma-2,mglcs_3_50_2_5.txt,2000,h4,16,0.0026,True
sigma-2,mglcs_3_50_2_5.txt,2000,h5,16,0.0039,True
sigma-2,mglcs_3_50_2_5.txt,2000,h6,16,0.0024,True
sigma-2,mglcs_3_50_2_5.txt,2000,h7,16,0.0026,True
sigma-2,mglcs_3_50_2_5.txt,2000,h8,16,0.0043,True
sigma-2,mglcs_3_50_2_6.txt,2000,h1,30,0.0100,True
sigma-2,mglcs_3_50_2_6.txt,2000,h2,30,0.0112,True
sigma-2,mglcs_3_50_2_6.txt,2000,h3,30,0.0098,True
sigma-2,mglcs_3_50_2_6.txt,2000,h4,30,0.0100,True
sigma-2,mglcs_3_50_2_6.txt,2000,h5,30,0.0156,True
sigma-2,mglcs_3_50_2_6.txt,2000,h6,30,0.0095,True
sigma-2,mglcs_3_50_2_6.txt,2000,h7,30,0.0109,True
sigma-2,mglcs_3_50_2_6.txt,2000,h8,30,0.0134,True
sigma-2,mglcs_3_50_2_7.txt,2000,h1,19,0.0021,True
sigma-2,mglcs_3_50_2_7.txt,2000,h2,19,0.0022,True
sigma-2,mglcs_3_50_2_7.txt,2000,h3,19,0.0022,True
sigma-2,mglcs_3_50_2_7.txt,2000,h4,19,0.0023,True
sigma-2,mglcs_3_50_2_7.txt,2000,h5,19,0.0034,True
sigma-2,mglcs_3_50_2_7.txt,2000,h6,19,0.0021,True
sigma-2,mglcs_3_50_2_7.txt,2000,h7,19,0.0023,True
sigma-2,mglcs_3_50_2_7.txt,2000,h8,19,0.0035,True
sigma-2,mglcs_3_50_2_8.txt,2000,h1,24,0.0280,True
sigma-2,mglcs_3_50_2_8.txt,2000,h2,24,0.0296,True
sigma-2,mglcs_3_50_2_8.txt,2000,h3,24,0.0295,True
sigma-2,mglcs_3_50_2_8.txt,2000,h4,24,0.0305,True
sigma-2,mglcs_3_50_2_8.txt,2000,h5,24,0.0459,True
sigma-2,mglcs_3_50_2_8.txt,2000,h6,24,0.0314,True
sigma-2,mglcs_3_50_2_8.txt,2000,h7,24,0.0311,True
sigma-2,mglcs_3_50_2_8.txt,2000,h8,24,0.0369,True
sigma-2,mglcs_3_50_2_9.txt,2000,h1,12,0.0077,True
sigma-2,mglcs_3_50_2_9.txt,2000,h2,12,0.0078,True
sigma-2,mglcs_3_50_2_9.txt,2000,h3,12,0.0052,True
sigma-2,mglcs_3_50_2_9.txt,2000,h4,12,0.0053,True
sigma-2,mglcs_3_50_2_9.txt,2000,h5,12,0.0080,True
sigma-2,mglcs_3_50_2_9.txt,2000,h6,12,0.0051,True
sigma-2,mglcs_3_50_2_9.txt,2000,h7,12,0.0064,True
sigma-2,mglcs_3_50_2_9.txt,2000,h8,12,0.0072,True
sigma-2,mglcs_5_100_2_0.txt,2000,h1,11,0.0048,True
sigma-2,mglcs_5_100_2_0.txt,2000,h2,11,0.0065,True
sigma-2,mglcs_5_100_2_0.txt,2000,h3,11,0.0050,True
sigma-2,mglcs_5_100_2_0.txt,2000,h4,12,0.0056,True
sigma-2,mglcs_5_100_2_0.txt,2000,h5,11,0.0073,True
sigma-2,mglcs_5_100_2_0.txt,2000,h6,11,0.0050,True
sigma-2,mglcs_5_100_2_0.txt,2000,h7,11,0.0049,True
sigma-2,mglcs_5_100_2_0.txt,2000,h8,12,0.0216,True
sigma-2,mglcs_5_100_2_1.txt,2000,h1,19,0.0063,True
sigma-2,mglcs_5_100_2_1.txt,2000,h2,19,0.0065,True
sigma-2,mglcs_5_100_2_1.txt,2000,h3,19,0.0064,True
sigma-2,mglcs_5_100_2_1.txt,2000,h4,19,0.0071,True
sigma-2,mglcs_5_100_2_1.txt,2000,h5,19,0.0097,True
sigma-2,mglcs_5_100_2_1.txt,2000,h6,19,0.0063,True
sigma-2,mglcs_5_100_2_1.txt,2000,h7,19,0.0067,True
sigma-2,mglcs_5_100_2_1.txt,2000,h8,19,0.0161,True
sigma-2,mglcs_5_100_2_2.txt,2000,h1,12,0.0061,True
sigma-2,mglcs_5_100_2_2.txt,2000,h2,12,0.0069,True
sigma-2,mglcs_5_100_2_2.txt,2000,h3,12,0.0053,True
sigma-2,mglcs_5_100_2_2.txt,2000,h4,12,0.0063,True
sigma-2,mglcs_5_100_2_2.txt,2000,h5,12,0.0082,True
sigma-2,mglcs_5_100_2_2.txt,2000,h6,12,0.0054,True
sigma-2,mglcs_5_100_2_2.txt,2000,h7,12,0.0054,True
sigma-2,mglcs_5_100_2_2.txt,2000,h8,12,0.0205,True
sigma-2,mglcs_5_100_2_3.txt,2000,h1,25,0.0084,True
sigma-2,mglcs_5_100_2_3.txt,2000,h2,25,0.0085,True
sigma-2,mglcs_5_100_2_3.txt,2000,h3,25,0.0078,True
sigma-2,mglcs_5_100_2_3.txt,2000,h4,25,0.0087,True
sigma-2,mglcs_5_100_2_3.txt,2000,h5,26,0.0362,True
sigma-2,mglcs_5_100_2_3.txt,2000,h6,25,0.0076,True
sigma-2,mglcs_5_100_2_3.txt,2000,h7,25,0.0080,True
sigma-2,mglcs_5_100_2_3.txt,2000,h8,19,0.0253,True
sigma-2,mglcs_5_100_2_4.txt,2000,h1,11,0.0072,True
